,label
3300029757_13,Anaerobe
3300024060_31,Anaerobe
3300029892_8,Anaerobe
3300012936_20,Aerobe
3300007924_5,Anaerobe
3300007978_4,Anaerobe
3300027864_63,Anaerobe
3300020430_12,Anaerobe
3300006319_23,Anaerobe
3300000563_48,Aerobe
3300021431_77,Anaerobe
3300025603_12,Aerobe
3300029387_23,Anaerobe
3300025622_11,Aerobe
3300027863_60,Anaerobe
3300015024_14,Aerobe
3300029512_8,Anaerobe
3300025707_5,Aerobe
3300011189_10,Anaerobe
3300026164_6,Aerobe
3300011717_4,Aerobe
3300021512_15,Anaerobe
3300002168_23,Aerobe
3300007186_22,Anaerobe
3300021410_9,Aerobe
3300025629_14,Anaerobe
3300029354_20,Anaerobe
3300010428_44,Anaerobe
3300002163_69,Anaerobe
3300012956_74,Aerobe
3300013131_68,Anaerobe
3300007501_1,Anaerobe
3300022931_26,Aerobe
3300025729_23,Aerobe
3300025654_11,Aerobe
3300007296_5,Anaerobe
3300026797_2,Aerobe
3300029534_9,Anaerobe
3300008731_1,Aerobe
3300006458_28,Anaerobe
3300029118_9,Anaerobe
3300029355_24,Anaerobe
3300029297_26,Anaerobe
3300007080_6,Aerobe
3300029614_9,Anaerobe
3300008143_4,Anaerobe
3300029348_11,Anaerobe
3300009503_50,Anaerobe
3300027246_4,Aerobe
3300027818_23,Aerobe
3300027754_42,Aerobe
3300026512_30,Anaerobe
3300005963_2,Anaerobe
3300018430_91,Anaerobe
3300025881_53,Aerobe
3300026157_32,Anaerobe
3300007711_6,Anaerobe
3300027714_13,Aerobe
3300025683_22,Anaerobe
3300014913_46,Anaerobe
3300022137_6,Aerobe
3300011155_3,Anaerobe
3300025546_56,Anaerobe
3300025649_17,Anaerobe
3300029518_23,Anaerobe
3300029530_20,Anaerobe
3300008144_24,Aerobe
3300029128_10,Anaerobe
3300027800_36,Anaerobe
3300025546_32,Anaerobe
3300029490_6,Facultative
3300007297_30,Aerobe
3300029197_16,Anaerobe
3300020735_9,Anaerobe
3300025219_3,Aerobe
3300011981_17,Anaerobe
3300025828_12,Aerobe
3300025617_19,Aerobe
3300029562_27,Anaerobe
3300027220_2,Aerobe
3300027863_80,Anaerobe
3300012834_5,Aerobe
3300029341_12,Anaerobe
3300027834_50,Aerobe
3300026140_7,Aerobe
3300010276_21,Anaerobe
3300017532_40,Aerobe
3300028417_24,Anaerobe
3300013138_56,Aerobe
3300025648_13,Aerobe
3300025784_49,Aerobe
3300008515_21,Anaerobe
3300027146_7,Aerobe
3300020344_27,Aerobe
3300026522_64,Anaerobe
3300011912_9,Anaerobe
3300009702_85,Aerobe
3300025894_15,Aerobe
3300027973_15,Aerobe
3300013132_66,Aerobe
3300027728_40,Aerobe
3300020275_5,Anaerobe
3300000386_11,Aerobe
3300020197_56,Aerobe
3300029682_10,Anaerobe
3300026510_16,Anaerobe
3300029623_51,Anaerobe
3300000342_17,Facultative
3300021603_43,Aerobe
3300007705_7,Anaerobe
3300018423_36,Aerobe
3300000216_30,Aerobe
3300029185_20,Anaerobe
3300007361_21,Anaerobe
3300025572_31,Aerobe
3300014531_12,Facultative
3300020423_60,Aerobe
3300020328_40,Aerobe
3300014047_7,Anaerobe
3300006476_12,Anaerobe
3300027839_32,Aerobe
3300013940_12,Anaerobe
3300003317_1,Anaerobe
3300029206_13,Anaerobe
3300027878_47,Aerobe
3300014524_2,Aerobe
3300006251_5,Anaerobe
3300025711_17,Aerobe
3300012277_8,Aerobe
3300005964_2,Aerobe
3300021126_2,Aerobe
3300012889_13,Anaerobe
3300011771_1,Anaerobe
3300029511_12,Anaerobe
3300017431_18,Aerobe
3300029197_14,Anaerobe
3300013229_1,Aerobe
3300027235_4,Aerobe
3300011764_2,Aerobe
3300029848_16,Anaerobe
3300012879_4,Aerobe
3300024950_7,Aerobe
3300026206_14,Aerobe
3300029538_9,Anaerobe
3300025724_5,Anaerobe
3300026511_6,Aerobe
3300000839_68,Anaerobe
3300025686_61,Anaerobe
3300007978_20,Anaerobe
3300028417_39,Anaerobe
3300000225_12,Aerobe
3300027345_7,Aerobe
3300007129_14,Anaerobe
3300028398_38,Anaerobe
3300007498_4,Anaerobe
3300025432_4,Aerobe
3300007566_17,Anaerobe
3300007976_30,Anaerobe
3300029581_16,Anaerobe
3300025866_28,Anaerobe
3300025372_3,Aerobe
3300027531_12,Aerobe
3300013018_2,Anaerobe
3300029722_3,Facultative
3300013123_27,Aerobe
3300020325_3,Aerobe
3300022895_8,Anaerobe
3300012008_29,Aerobe
3300024060_32,Anaerobe
3300011356_2,Anaerobe
3300028644_38,Anaerobe
3300011559_1,Facultative
3300029501_11,Anaerobe
3300026907_6,Aerobe
3300025094_38,Facultative
3300022895_9,Aerobe
3300012500_1,Aerobe
3300001594_41,Anaerobe
3300025592_18,Anaerobe
3300029702_17,Anaerobe
3300029039_18,Anaerobe
3300011696_5,Aerobe
3300006056_40,Aerobe
3300029120_21,Anaerobe
3300013010_30,Aerobe
3300007339_20,Anaerobe
3300009704_18,Anaerobe
3300006332_18,Aerobe
3300026778_2,Anaerobe
3300009363_13,Aerobe
3300025094_32,Anaerobe
3300025707_28,Anaerobe
3300018046_11,Anaerobe
3300014548_14,Anaerobe
3300029641_6,Anaerobe
3300022177_6,Anaerobe
3300002504_17,Anaerobe
3300029729_21,Anaerobe
3300020262_19,Aerobe
3300008269_30,Facultative
3300025530_20,Aerobe
3300017485_6,Aerobe
3300012661_9,Anaerobe
3300025801_7,Anaerobe
3300025622_13,Aerobe
3300017444_59,Aerobe
3300020203_28,Anaerobe
3300027131_4,Aerobe
3300028635_20,Anaerobe
3300025114_2,Aerobe
3300027028_10,Aerobe
3300027284_21,Aerobe
3300005330_35,Aerobe
3300028044_45,Anaerobe
3300029377_23,Anaerobe
3300027276_7,Anaerobe
3300025598_8,Anaerobe
3300020456_17,Aerobe
3300010285_20,Anaerobe
3300006260_8,Anaerobe
3300027406_15,Aerobe
3300020295_3,Anaerobe
3300024962_7,Aerobe
3300015207_27,Anaerobe
3300010167_48,Aerobe
3300008385_6,Anaerobe
3300025711_13,Facultative
3300022882_6,Facultative
3300013128_14,Anaerobe
3300020430_53,Aerobe
3300012000_15,Aerobe
3300026311_4,Anaerobe
3300007977_23,Anaerobe
3300027835_32,Aerobe
3300007208_32,Anaerobe
3300011140_5,Aerobe
3300025897_33,Anaerobe
3300026101_4,Aerobe
3300020272_15,Aerobe
3300014026_43,Facultative
3300018049_30,Anaerobe
3300013137_231,Aerobe
3300011959_3,Anaerobe
3300014748_5,Anaerobe
3300025578_6,Facultative
3300013125_136,Aerobe
3300011922_4,Aerobe
3300028571_22,Aerobe
3300026173_9,Anaerobe
3300011971_4,Anaerobe
3300025790_1,Anaerobe
3300014047_5,Anaerobe
3300029457_17,Anaerobe
3300020354_12,Aerobe
3300011909_4,Anaerobe
3300029543_11,Anaerobe
3300029872_10,Anaerobe
3300017444_118,Aerobe
3300028627_32,Anaerobe
3300025667_32,Aerobe
3300026252_15,Anaerobe
3300020156_7,Aerobe
3300012921_38,Aerobe
3300027896_118,Anaerobe
3300008136_20,Anaerobe
3300018018_21,Anaerobe
3300010259_13,Anaerobe
3300014806_16,Anaerobe
3300029432_22,Anaerobe
3300010268_10,Anaerobe
3300008616_2,Aerobe
3300027797_6,Aerobe
3300029136_30,Anaerobe
3300012843_9,Aerobe
3300014913_41,Anaerobe
3300007296_13,Anaerobe
3300001102_8,Aerobe
3300014092_4,Aerobe
3300000062_35,Anaerobe
3300008700_5,Aerobe
3300013622_1,Aerobe
3300028398_69,Anaerobe
3300025638_28,Anaerobe
3300011882_1,Facultative
3300008100_17,Anaerobe
3300013102_21,Aerobe
3300027653_31,Aerobe
3300007654_21,Anaerobe
3300008722_19,Anaerobe
3300029664_6,Anaerobe
3300026516_27,Aerobe
3300029316_8,Anaerobe
3300028071_7,Aerobe
3300007722_31,Aerobe
3300029403_10,Anaerobe
3300027905_64,Aerobe
3300029303_21,Anaerobe
3300027137_5,Aerobe
3300029881_20,Anaerobe
3300027522_8,Aerobe
3300010273_34,Anaerobe
3300020220_48,Aerobe
3300009083_113,Anaerobe
3300026205_2,Aerobe
3300026082_4,Aerobe
3300029088_4,Anaerobe
3300026250_27,Anaerobe
3300021142_6,Aerobe
3300012083_3,Anaerobe
3300027721_3,Aerobe
3300008630_11,Anaerobe
3300025689_39,Anaerobe
3300027490_8,Anaerobe
3300020438_17,Aerobe
3300028173_10,Anaerobe
3300029473_12,Anaerobe
3300008436_12,Aerobe
3300029392_7,Anaerobe
3300008083_12,Aerobe
3300007791_17,Anaerobe
3300029473_13,Anaerobe
3300024505_2,Aerobe
3300000477_28,Anaerobe
3300018048_30,Aerobe
3300000365_29,Aerobe
3300025623_14,Aerobe
3300005460_47,Anaerobe
3300026028_2,Aerobe
3300008099_13,Aerobe
3300013137_401,Aerobe
3300028048_90,Anaerobe
3300007732_20,Anaerobe
3300028602_81,Anaerobe
3300025886_35,Aerobe
3300008299_18,Anaerobe
3300011704_4,Aerobe
3300029871_26,Anaerobe
3300011926_7,Anaerobe
3300014005_2,Aerobe
3300020220_58,Aerobe
3300029434_16,Anaerobe
3300029252_13,Anaerobe
3300025268_3,Aerobe
3300025764_28,Anaerobe
3300029571_17,Anaerobe
3300005805_59,Aerobe
3300025639_17,Anaerobe
3300025586_25,Anaerobe
3300012138_7,Anaerobe
3300025685_24,Aerobe
3300027863_32,Aerobe
3300029698_13,Anaerobe
3300025519_3,Aerobe
3300021387_83,Anaerobe
3300029220_6,Anaerobe
3300025725_7,Aerobe
3300011158_5,Aerobe
3300011490_3,Aerobe
3300029206_21,Anaerobe
3300012110_2,Aerobe
3300020320_11,Facultative
3300029338_17,Anaerobe
3300027835_137,Anaerobe
3300027689_4,Aerobe
3300025419_12,Aerobe
3300029230_19,Anaerobe
3300011226_2,Aerobe
3300026294_4,Aerobe
3300014626_2,Aerobe
3300011118_35,Anaerobe
3300027786_18,Aerobe
3300021410_12,Aerobe
3300021491_5,Anaerobe
3300028048_70,Anaerobe
3300029608_7,Anaerobe
3300029613_38,Anaerobe
3300028570_32,Anaerobe
3300012344_2,Anaerobe
3300008639_38,Anaerobe
3300029686_6,Anaerobe
3300025677_12,Aerobe
3300013939_9,Facultative
3300013137_30,Aerobe
3300007220_10,Anaerobe
3300017932_4,Aerobe
3300025189_4,Aerobe
3300027393_2,Aerobe
3300021484_3,Anaerobe
3300021426_41,Anaerobe
3300025919_61,Aerobe
3300028581_31,Aerobe
3300021085_16,Aerobe
3300008676_12,Anaerobe
3300008436_18,Facultative
3300024326_14,Aerobe
3300025286_2,Aerobe
3300029739_27,Anaerobe
3300006045_58,Anaerobe
3300029494_27,Anaerobe
3300008628_11,Anaerobe
3300029366_4,Anaerobe
3300022871_9,Aerobe
3300029546_11,Anaerobe
3300020681_3,Anaerobe
3300026647_12,Aerobe
3300029333_22,Anaerobe
3300006523_9,Anaerobe
3300029194_13,Anaerobe
3300018018_25,Anaerobe
3300001547_4,Anaerobe
3300029847_26,Anaerobe
3300009503_172,Anaerobe
3300029557_8,Anaerobe
3300005460_53,Anaerobe
3300020371_11,Facultative
3300025398_10,Aerobe
3300029474_18,Anaerobe
3300027835_81,Aerobe
3300011876_5,Aerobe
3300026459_7,Aerobe
3300027559_1,Aerobe
3300022177_38,Aerobe
3300025631_38,Anaerobe
3300029542_9,Anaerobe
3300021512_9,Anaerobe
3300028044_41,Aerobe
3300006260_15,Anaerobe
3300010260_12,Anaerobe
3300028567_18,Anaerobe
3300005613_17,Anaerobe
3300007052_5,Aerobe
3300028601_62,Anaerobe
3300010882_20,Anaerobe
3300008547_12,Anaerobe
3300013745_1,Anaerobe
3300024907_1,Aerobe
3300008737_7,Anaerobe
3300006498_45,Aerobe
3300025267_15,Aerobe
3300029376_16,Anaerobe
3300014754_9,Anaerobe
3300025737_18,Anaerobe
3300020192_73,Aerobe
3300021603_50,Anaerobe
3300029888_10,Anaerobe
3300012158_10,Anaerobe
3300007993_7,Anaerobe
3300020298_3,Aerobe
3300029874_9,Anaerobe
3300017518_48,Aerobe
3300008716_19,Anaerobe
3300020304_7,Aerobe
3300025949_40,Aerobe
3300026831_1,Aerobe
3300029622_15,Anaerobe
3300021255_79,Anaerobe
3300025730_51,Anaerobe
3300006566_18,Anaerobe
3300013122_11,Anaerobe
3300027716_7,Anaerobe
3300007782_6,Anaerobe
3300012819_6,Aerobe
3300029857_16,Anaerobe
3300008747_23,Aerobe
3300017963_47,Anaerobe
3300013132_158,Aerobe
3300010167_96,Anaerobe
3300022181_22,Anaerobe
3300012324_1,Aerobe
3300025694_31,Aerobe
3300010270_12,Anaerobe
3300017398_35,Anaerobe
3300029310_12,Anaerobe
3300014711_1,Aerobe
3300029617_12,Anaerobe
3300014206_39,Anaerobe
3300010049_64,Anaerobe
3300027968_24,Facultative
3300022188_29,Anaerobe
3300029700_25,Anaerobe
3300008136_63,Aerobe
3300009772_16,Anaerobe
3300014208_49,Aerobe
3300008141_8,Anaerobe
3300029772_13,Anaerobe
3300011163_1,Anaerobe
3300026123_6,Aerobe
3300008585_6,Anaerobe
3300028570_60,Anaerobe
3300021471_10,Anaerobe
3300029416_6,Anaerobe
3300026971_25,Aerobe
3300029786_20,Anaerobe
3300014560_10,Anaerobe
3300007915_3,Anaerobe
3300028087_4,Aerobe
3300025713_25,Anaerobe
3300007352_40,Aerobe
3300011789_4,Aerobe
3300027863_390,Anaerobe
3300029594_13,Anaerobe
3300005298_1,Aerobe
3300007299_19,Anaerobe
3300000208_21,Aerobe
3300017444_21,Aerobe
3300020709_6,Aerobe
3300029553_18,Anaerobe
3300012886_18,Anaerobe
3300029541_10,Anaerobe
3300029378_18,Anaerobe
3300014624_1,Facultative
3300011390_5,Aerobe
3300027796_110,Aerobe
3300013982_1,Aerobe
3300010998_36,Anaerobe
3300008714_3,Anaerobe
3300008520_24,Anaerobe
3300010156_1,Aerobe
3300020326_9,Aerobe
3300025638_33,Anaerobe
3300010269_11,Anaerobe
3300029681_14,Anaerobe
3300029411_17,Anaerobe
3300027315_7,Aerobe
3300027835_143,Aerobe
3300021091_38,Aerobe
3300027019_1,Aerobe
3300025506_9,Anaerobe
3300027983_68,Aerobe
3300017402_8,Anaerobe
3300020427_10,Aerobe
3300026885_2,Facultative
3300026284_40,Aerobe
3300011981_24,Anaerobe
3300025607_13,Facultative
3300029013_13,Anaerobe
3300025132_7,Aerobe
3300020348_10,Aerobe
3300006045_33,Anaerobe
3300029798_10,Anaerobe
3300029505_8,Anaerobe
3300006249_27,Aerobe
3300026205_10,Aerobe
3300010271_8,Anaerobe
3300027828_20,Aerobe
3300013940_10,Anaerobe
3300029094_7,Anaerobe
3300014790_8,Anaerobe
3300013133_37,Anaerobe
3300026290_46,Anaerobe
3300017931_19,Anaerobe
3300011223_1,Aerobe
3300014613_10,Anaerobe
3300028625_27,Anaerobe
3300008133_9,Anaerobe
3300025910_30,Aerobe
3300025729_32,Anaerobe
3300013128_48,Anaerobe
3300014650_4,Facultative
3300011345_1,Aerobe
3300025637_21,Aerobe
3300025665_31,Aerobe
3300006852_33,Aerobe
3300017688_6,Anaerobe
3300023225_7,Aerobe
3300008493_14,Anaerobe
3300027805_17,Aerobe
3300005279_9,Anaerobe
3300014782_13,Anaerobe
3300029206_7,Anaerobe
3300006902_21,Aerobe
3300029249_23,Anaerobe
3300007991_23,Anaerobe
3300012036_16,Aerobe
3300011913_2,Aerobe
3300027823_72,Aerobe
3300020693_4,Aerobe
3300000568_51,Anaerobe
3300025694_25,Aerobe
3300029576_12,Anaerobe
3300005262_6,Aerobe
3300007966_6,Anaerobe
3300021319_20,Facultative
3300028582_20,Anaerobe
3300024907_15,Aerobe
3300017532_67,Anaerobe
3300011965_8,Anaerobe
3300027848_33,Aerobe
3300027711_17,Aerobe
3300006328_9,Facultative
3300027825_24,Anaerobe
3300008581_4,Anaerobe
3300026877_10,Aerobe
3300025699_45,Aerobe
3300027552_2,Aerobe
3300011927_3,Aerobe
3300012983_23,Anaerobe
3300020385_25,Aerobe
3300021343_7,Aerobe
3300020447_43,Aerobe
3300029851_26,Anaerobe
3300008490_9,Anaerobe
3300018475_264,Anaerobe
3300006747_21,Anaerobe
3300027734_4,Aerobe
3300014522_6,Anaerobe
3300020220_64,Aerobe
3300020591_7,Aerobe
3300025437_6,Aerobe
3300024320_17,Aerobe
3300027350_7,Aerobe
3300020291_4,Aerobe
3300029195_8,Anaerobe
3300015196_5,Aerobe
3300020359_8,Aerobe
3300027189_2,Aerobe
3300006476_8,Anaerobe
3300012684_24,Aerobe
3300024180_4,Aerobe
3300009147_53,Aerobe
3300012136_2,Anaerobe
3300011575_4,Aerobe
3300028570_70,Anaerobe
3300029570_23,Anaerobe
3300020699_5,Anaerobe
3300029884_8,Anaerobe
3300013137_167,Aerobe
3300010277_39,Anaerobe
3300029194_15,Anaerobe
3300012533_78,Aerobe
3300002039_10,Aerobe
3300025393_25,Anaerobe
3300029104_14,Anaerobe
3300006298_20,Anaerobe
3300029428_12,Anaerobe
3300029112_9,Anaerobe
3300010283_10,Anaerobe
3300025713_44,Anaerobe
3300006994_1,Anaerobe
3300014547_2,Anaerobe
3300025091_4,Anaerobe
3300012829_7,Facultative
3300003364_1,Aerobe
3300028633_12,Aerobe
3300006348_4,Facultative
3300011235_2,Facultative
3300012263_14,Aerobe
3300022661_124,Aerobe
3300008147_12,Anaerobe
3300017509_10,Anaerobe
3300029241_19,Anaerobe
3300029661_14,Anaerobe
3300020182_17,Aerobe
3300012921_36,Aerobe
3300029732_20,Anaerobe
3300006487_2,Anaerobe
3300007124_3,Anaerobe
3300018423_67,Aerobe
3300021444_5,Aerobe
3300028622_6,Anaerobe
3300025259_23,Aerobe
3300000563_84,Anaerobe
3300010276_31,Anaerobe
3300000563_45,Aerobe
3300026516_24,Aerobe
3300005647_7,Aerobe
3300014963_32,Anaerobe
3300008268_28,Anaerobe
3300008622_29,Anaerobe
3300029206_16,Anaerobe
3300010372_12,Anaerobe
3300013136_113,Aerobe
3300025530_6,Aerobe
3300021400_93,Anaerobe
3300029781_11,Aerobe
3300029538_5,Anaerobe
3300029454_9,Anaerobe
3300020677_3,Aerobe
3300025657_44,Anaerobe
3300020145_10,Anaerobe
3300027007_6,Aerobe
3300006200_1,Facultative
3300026119_8,Aerobe
3300025815_3,Aerobe
3300008725_19,Anaerobe
3300029554_21,Anaerobe
3300028603_44,Anaerobe
3300027607_28,Aerobe
3300020220_44,Aerobe
3300005287_7,Anaerobe
3300027515_54,Anaerobe
3300015198_24,Aerobe
3300014562_7,Anaerobe
3300007804_8,Anaerobe
3300012018_13,Aerobe
3300029828_14,Anaerobe
3300006083_19,Anaerobe
3300029842_8,Anaerobe
3300021417_10,Aerobe
3300012940_45,Aerobe
3300004625_4,Aerobe
3300026897_8,Aerobe
3300002163_40,Anaerobe
3300001096_27,Anaerobe
3300013136_60,Aerobe
3300013127_77,Anaerobe
3300027777_12,Aerobe
3300027895_26,Anaerobe
3300010428_40,Anaerobe
3300029707_25,Anaerobe
3300012229_1,Aerobe
3300028571_54,Aerobe
3300008486_7,Anaerobe
3300028569_36,Anaerobe
3300028192_7,Aerobe
3300029702_34,Anaerobe
3300029905_18,Anaerobe
3300026311_63,Anaerobe
3300029053_12,Anaerobe
3300007979_19,Facultative
3300014671_4,Aerobe
3300007039_1,Facultative
3300006292_8,Aerobe
3300010282_30,Anaerobe
3300017498_17,Anaerobe
3300008638_5,Anaerobe
3300006328_21,Anaerobe
3300025663_16,Anaerobe
3300014091_4,Anaerobe
3300029733_25,Anaerobe
3300007107_21,Anaerobe
3300029610_19,Anaerobe
3300029247_15,Anaerobe
3300007299_13,Anaerobe
3300029332_8,Anaerobe
3300025847_35,Anaerobe
3300025683_28,Anaerobe
3300010158_51,Aerobe
2061766007_55,Anaerobe
3300029515_13,Anaerobe
3300001282_9,Aerobe
3300014780_7,Anaerobe
3300011943_7,Aerobe
3300014293_10,Anaerobe
3300026093_16,Aerobe
3300013351_1,Aerobe
3300029204_14,Anaerobe
3300011870_2,Facultative
3300020139_10,Aerobe
3300017467_15,Aerobe
3300029830_10,Anaerobe
3300007800_11,Anaerobe
3300001598_80,Anaerobe
3300027790_7,Aerobe
3300011701_4,Anaerobe
3300000228_29,Aerobe
3300027942_2,Aerobe
3300011979_6,Anaerobe
3300020146_10,Aerobe
3300029115_13,Anaerobe
3300027223_6,Aerobe
3300014733_3,Facultative
3300010276_32,Anaerobe
3300013697_1,Aerobe
3300027815_25,Aerobe
3300022888_28,Anaerobe
3300011508_1,Facultative
3300025775_21,Aerobe
3300015196_11,Aerobe
3300026200_13,Aerobe
3300027863_49,Aerobe
3300025105_28,Aerobe
3300007771_17,Anaerobe
3300022660_101,Anaerobe
3300028911_4,Anaerobe
3300026989_9,Aerobe
3300011918_7,Aerobe
3300006348_2,Aerobe
3300025880_52,Aerobe
3300006259_17,Facultative
3300020179_56,Aerobe
3300014911_45,Anaerobe
3300021091_55,Aerobe
3300009978_1,Aerobe
3300029744_11,Anaerobe
3300019754_6,Aerobe
3300011897_8,Aerobe
3300029498_2,Anaerobe
3300025740_52,Anaerobe
3300014914_19,Anaerobe
3300025462_6,Aerobe
3300008486_43,Aerobe
3300014764_3,Anaerobe
3300029042_8,Anaerobe
3300014887_41,Anaerobe
3300013277_1,Aerobe
3300029426_32,Anaerobe
3300020169_20,Aerobe
3300015086_7,Aerobe
3300029462_8,Anaerobe
3300027706_30,Aerobe
3300020455_26,Aerobe
3300014767_8,Anaerobe
3300021492_5,Anaerobe
3300014549_6,Anaerobe
3300029358_24,Anaerobe
3300013132_120,Aerobe
3300014971_17,Anaerobe
3300020373_26,Aerobe
3300010275_13,Anaerobe
3300013701_2,Facultative
3300029205_11,Anaerobe
3300007184_14,Anaerobe
3300026483_14,Aerobe
3300008639_21,Aerobe
3300027048_7,Aerobe
3300011186_4,Aerobe
3300013824_2,Aerobe
3300029723_16,Anaerobe
3300011147_2,Aerobe
3300027819_128,Aerobe
3300017453_10,Anaerobe
3300029454_7,Anaerobe
3300029311_22,Anaerobe
3300020355_12,Aerobe
3300009784_24,Anaerobe
3300029706_6,Anaerobe
3300027819_40,Anaerobe
3300008436_6,Facultative
3300029093_5,Anaerobe
3300008638_33,Anaerobe
3300023174_65,Aerobe
3300014208_46,Anaerobe
3300007184_9,Anaerobe
3300028644_11,Anaerobe
3300020198_54,Aerobe
3300007297_22,Anaerobe
3300027849_24,Aerobe
3300023174_35,Aerobe
3300025715_28,Anaerobe
3300017451_3,Anaerobe
3300026230_1,Aerobe
3300000248_5,Anaerobe
3300025871_26,Aerobe
3300012170_15,Aerobe
3300029873_30,Anaerobe
3300013125_25,Aerobe
3300008461_8,Anaerobe
3300013126_157,Aerobe
3300029108_4,Anaerobe
3300027793_23,Aerobe
3300029782_8,Aerobe
3300006056_51,Aerobe
3300007109_6,Anaerobe
3300025515_2,Anaerobe
3300029352_17,Anaerobe
3300026885_15,Aerobe
3300025668_28,Aerobe
3300029557_16,Anaerobe
3300027224_5,Aerobe
3300029676_15,Anaerobe
3300025678_7,Facultative
3300025720_16,Anaerobe
3300029760_19,Anaerobe
3300008636_18,Anaerobe
3300029430_20,Anaerobe
3300007100_25,Aerobe
3300025865_21,Anaerobe
3300008081_8,Anaerobe
3300020303_13,Aerobe
3300011556_2,Aerobe
3300029767_21,Anaerobe
3300011597_1,Aerobe
3300019374_18,Anaerobe
3300025673_9,Aerobe
3300029320_15,Anaerobe
3300008728_22,Anaerobe
3300017509_9,Aerobe
3300000036_1,Aerobe
3300020424_12,Aerobe
3300007648_5,Anaerobe
3300025713_94,Anaerobe
3300027976_12,Aerobe
3300026885_7,Aerobe
3300025044_5,Aerobe
3300029214_11,Anaerobe
3300029196_16,Anaerobe
3300007640_5,Aerobe
3300014579_1,Aerobe
3300021133_2,Anaerobe
3300027607_19,Aerobe
3300025750_11,Anaerobe
3300017531_13,Anaerobe
3300001679_9,Aerobe
3300023049_8,Aerobe
3300008347_21,Facultative
3300012842_8,Aerobe
3300027276_32,Anaerobe
3300020440_15,Aerobe
3300026991_4,Aerobe
3300025788_4,Aerobe
3300029846_11,Anaerobe
3300020369_26,Aerobe
3300000526_2,Aerobe
3300011666_1,Facultative
3300025859_41,Anaerobe
3300014945_4,Anaerobe
3300010270_7,Anaerobe
3300029245_18,Anaerobe
3300029732_6,Anaerobe
3300029878_22,Anaerobe
3300026825_12,Aerobe
3300023434_8,Anaerobe
3300025662_22,Anaerobe
3300027968_31,Anaerobe
3300028959_2,Anaerobe
3300012659_8,Aerobe
3300029700_19,Anaerobe
3300006462_2,Aerobe
3300010267_11,Anaerobe
3300008132_14,Anaerobe
3300029014_3,Anaerobe
3300011599_3,Aerobe
3300026509_34,Anaerobe
3300028968_11,Anaerobe
3300027711_32,Aerobe
3300025631_30,Anaerobe
3300008299_30,Anaerobe
3300008480_26,Anaerobe
3300014039_10,Anaerobe
3300014684_2,Aerobe
3300002168_38,Anaerobe
3300027566_29,Anaerobe
3300008280_15,Anaerobe
3300023298_5,Anaerobe
3300020166_19,Aerobe
3300005287_23,Anaerobe
3300011387_2,Aerobe
3300013684_1,Aerobe
3300008717_2,Aerobe
3300007921_9,Anaerobe
3300024324_13,Aerobe
3300015198_7,Aerobe
3300028168_25,Anaerobe
3300027790_23,Aerobe
3300022932_5,Aerobe
3300020437_7,Aerobe
3300029738_17,Anaerobe
3300024054_55,Aerobe
3300008742_13,Anaerobe
3300025105_53,Anaerobe
3300024229_6,Aerobe
3300019374_26,Anaerobe
3300029592_11,Anaerobe
3300029718_14,Anaerobe
3300002173_59,Anaerobe
3300007980_17,Aerobe
3300028966_9,Anaerobe
3300013137_162,Anaerobe
3300008518_1,Anaerobe
3300025855_40,Anaerobe
3300029751_7,Anaerobe
3300029721_8,Anaerobe
3300029426_11,Anaerobe
3300028997_10,Anaerobe
3300025204_7,Aerobe
3300003272_2,Aerobe
3300029377_17,Anaerobe
3300026206_41,Aerobe
3300025040_8,Aerobe
3300029612_21,Anaerobe
3300006739_32,Anaerobe
3300011851_11,Anaerobe
3300009503_254,Anaerobe
3300020456_16,Aerobe
3300025903_13,Aerobe
3300020309_4,Aerobe
3300029760_17,Anaerobe
2049941000_44,Anaerobe
3300022917_4,Aerobe
3300025393_31,Anaerobe
3300012234_1,Aerobe
2049941000_65,Anaerobe
3300024946_1,Anaerobe
3300029572_23,Anaerobe
3300027356_3,Aerobe
3300027515_29,Aerobe
3300005613_23,Aerobe
3300027967_19,Anaerobe
3300027815_81,Anaerobe
3300010287_53,Anaerobe
3300008521_12,Anaerobe
3300029421_19,Anaerobe
3300011868_2,Aerobe
3300006498_13,Anaerobe
3300020328_17,Aerobe
3300027239_3,Aerobe
3300010276_24,Anaerobe
3300008512_9,Anaerobe
3300014720_19,Aerobe
3300026957_10,Aerobe
3300013137_194,Anaerobe
3300027966_3,Anaerobe
3300024261_28,Aerobe
3300014802_8,Anaerobe
3300014514_3,Facultative
3300006498_15,Aerobe
3300017470_24,Anaerobe
3300029489_16,Anaerobe
3300025720_33,Aerobe
3300027126_4,Aerobe
3300007292_5,Anaerobe
3300011943_4,Aerobe
